problem,instance,method,method_family,backend,transpiled_two_qubit_gates,backend_two_qubit_error,hardware_feasible,hardware_optimality_gap_percent,hardware_tdev,quality_metric,reference_fidelity_proxy,point_panel,infeasible_problem_lane,marker_key,problem_color_key,source_artifact
MDKP,pet2,WS-QAOA,QAOA-family,ibm_torino,23458,not_available_in_source_artifact,true,1.28,not_available,optimality_gap_percent,2.46050173053e-31,feasible_gap,not_applicable,downward_triangle,MDKP,research_benchmark/research_benchmark/results_hardware/mkp/mkp_ws_qaoa/pet2_dat/result.json; metadata_selection=trace_best_sample_energy_match
MDKP,pet3,WS-QAOA,QAOA-family,ibm_fez,32589,not_available_in_source_artifact,true,36.74,not_available,optimality_gap_percent,2.99580967189e-43,feasible_gap,not_applicable,downward_triangle,MDKP,research_benchmark/research_benchmark/results_hardware/mkp/mkp_ws_qaoa/pet3_dat/result.json; metadata_selection=trace_best_sample_energy_match
MDKP,pet4,WS-QAOA,QAOA-family,ibm_torino,41282,not_available_in_source_artifact,true,25.65,not_available,optimality_gap_percent,1.35995776716e-54,feasible_gap,not_applicable,downward_triangle,MDKP,research_benchmark/research_benchmark/results_hardware/mkp/mkp_ws_qaoa/pet4_dat/result.json; metadata_selection=trace_best_sample_energy_match
MDKP,pet5,WS-QAOA,QAOA-family,ibm_torino,64628,not_available_in_source_artifact,true,13.79,not_available,optimality_gap_percent,4.68480335096e-85,feasible_gap,not_applicable,downward_triangle,MDKP,research_benchmark/research_benchmark/results_hardware/mkp/mkp_ws_qaoa/pet5_dat/result.json; metadata_selection=trace_best_sample_energy_match
MDKP,pet6,WS-QAOA,QAOA-family,ibm_torino,45559,not_available_in_source_artifact,true,30.45,not_available,optimality_gap_percent,3.57040531819e-60,feasible_gap,not_applicable,downward_triangle,MDKP,research_benchmark/research_benchmark/results_hardware/mkp/mkp_ws_qaoa/pet6_dat/result.json; metadata_selection=trace_best_sample_energy_match
MDKP,pet7,WS-QAOA,QAOA-family,ibm_torino,65953,not_available_in_source_artifact,true,27.62,not_available,optimality_gap_percent,8.74532852302e-87,feasible_gap,not_applicable,downward_triangle,MDKP,research_benchmark/research_benchmark/results_hardware/mkp/mkp_ws_qaoa/pet7_dat/result.json; metadata_selection=trace_best_sample_energy_match
QAP,chr12a,CVaR-VQE,VQE-family,ibm_marrakesh,1389,not_available_in_source_artifact,false,not_available,not_available,not_applicable,0.0154019211215,infeasible_lane,QAP,square,QAP,research_benchmark/research_benchmark/results_hardware/qap/qap_cvar_vqe/chr12a_dat/result.json; metadata_selection=trace_best_sample_energy_match
QAP,chr12b,CVaR-VQE,VQE-family,ibm_marrakesh,1329,not_available_in_source_artifact,false,not_available,not_available,not_applicable,0.0184444366975,infeasible_lane,QAP,square,QAP,research_benchmark/research_benchmark/results_hardware/qap/qap_cvar_vqe/chr12b_dat/result.json; metadata_selection=trace_best_sample_energy_match
QAP,chr12c,CVaR-VQE,VQE-family,ibm_marrakesh,1389,not_available_in_source_artifact,false,not_available,not_available,not_applicable,0.0154019211215,infeasible_lane,QAP,square,QAP,research_benchmark/research_benchmark/results_hardware/qap/qap_cvar_vqe/chr12c_dat/result.json; metadata_selection=trace_best_sample_energy_match
QAP,had12,CVaR-VQE,VQE-family,ibm_marrakesh,1389,not_available_in_source_artifact,false,not_available,not_available,not_applicable,0.0154019211215,infeasible_lane,QAP,square,QAP,research_benchmark/research_benchmark/results_hardware/qap/qap_cvar_vqe/had12_dat/result.json; metadata_selection=trace_best_sample_energy_match
QAP,nug12,CVaR-VQE,VQE-family,ibm_fez,1580,not_available_in_source_artifact,false,not_available,not_available,not_applicable,0.00867661110643,infeasible_lane,QAP,square,QAP,research_benchmark/research_benchmark/results_hardware/qap/qap_cvar_vqe/nug12_dat/result.json; metadata_selection=trace_best_sample_energy_match
QAP,rou12,CVaR-VQE,VQE-family,ibm_fez,1580,not_available_in_source_artifact,false,not_available,not_available,not_applicable,0.00867661110643,infeasible_lane,QAP,square,QAP,research_benchmark/research_benchmark/results_hardware/qap/qap_cvar_vqe/rou12_dat/result.json; metadata_selection=trace_best_sample_energy_match
QAP,scr12,CVaR-VQE,VQE-family,ibm_fez,1580,not_available_in_source_artifact,false,not_available,not_available,not_applicable,0.00867661110643,infeasible_lane,QAP,square,QAP,research_benchmark/research_benchmark/results_hardware/qap/qap_cvar_vqe/scr12_dat/result.json; metadata_selection=trace_best_sample_energy_match
QAP,tai10a,CVaR-VQE,VQE-family,ibm_torino,300,not_available_in_source_artifact,false,not_available,not_available,not_applicable,0.406020062292,infeasible_lane,QAP,square,QAP,research_benchmark/research_benchmark/results_hardware/qap/qap_cvar_vqe/tai10a_dat/result.json; metadata_selection=trace_best_sample_energy_match
QAP,tai10b,CVaR-VQE,VQE-family,ibm_torino,300,not_available_in_source_artifact,false,not_available,not_available,not_applicable,0.406020062292,infeasible_lane,QAP,square,QAP,research_benchmark/research_benchmark/results_hardware/qap/qap_cvar_vqe/tai10b_dat/result.json; metadata_selection=trace_best_sample_energy_match
QAP,tai12a,CVaR-VQE,VQE-family,ibm_fez,1580,not_available_in_source_artifact,false,not_available,not_available,not_applicable,0.00867661110643,infeasible_lane,QAP,square,QAP,research_benchmark/research_benchmark/results_hardware/qap/qap_cvar_vqe/tai12a_dat/result.json; metadata_selection=trace_best_sample_energy_match
QAP,tai12b,CVaR-VQE,VQE-family,ibm_fez,1580,not_available_in_source_artifact,false,not_available,not_available,not_applicable,0.00867661110643,infeasible_lane,QAP,square,QAP,research_benchmark/research_benchmark/results_hardware/qap/qap_cvar_vqe/tai12b_dat/result.json; metadata_selection=trace_best_sample_energy_match
QAP,chr12a,MA-QAOA,QAOA-family,ibm_fez,83724,not_available_in_source_artifact,false,not_available,not_available,not_applicable,5.66806060273e-110,infeasible_lane,QAP,diamond,QAP,research_benchmark/research_benchmark/results_hardware/qap/qap_ma_qaoa/chr12a_dat/result.json; metadata_selection=trace_best_sample_energy_match
QAP,chr12b,MA-QAOA,QAOA-family,ibm_marrakesh,84276,not_available_in_source_artifact,false,not_available,not_available,not_applicable,1.07934894931e-110,infeasible_lane,QAP,diamond,QAP,research_benchmark/research_benchmark/results_hardware/qap/qap_ma_qaoa/chr12b_dat/result.json; metadata_selection=trace_best_sample_energy_match
QAP,chr12c,MA-QAOA,QAOA-family,ibm_marrakesh,84276,not_available_in_source_artifact,false,not_available,not_available,not_applicable,1.07934894931e-110,infeasible_lane,QAP,diamond,QAP,research_benchmark/research_benchmark/results_hardware/qap/qap_ma_qaoa/chr12c_dat/result.json; metadata_selection=trace_best_sample_energy_match
QAP,had12,QAOA,QAOA-family,ibm_fez,173096,not_available_in_source_artifact,false,not_available,not_available,not_applicable,1.37127044058e-226,infeasible_lane,QAP,upward_triangle,QAP,research_benchmark/research_benchmark/results_hardware/qap/qap_ma_qaoa/had12_dat/result.json; metadata_selection=trace_best_sample_energy_match
QAP,nug12,MA-QAOA,QAOA-family,ibm_marrakesh,159279,not_available_in_source_artifact,false,not_available,not_available,not_applicable,1.46595528055e-208,infeasible_lane,QAP,diamond,QAP,research_benchmark/research_benchmark/results_hardware/qap/qap_ma_qaoa/nug12_dat/result.json; metadata_selection=trace_best_sample_energy_match
QAP,rou12,QAOA,QAOA-family,ibm_fez,173096,not_available_in_source_artifact,false,not_available,not_available,not_applicable,1.37127044058e-226,infeasible_lane,QAP,upward_triangle,QAP,research_benchmark/research_benchmark/results_hardware/qap/qap_ma_qaoa/rou12_dat/result.json; metadata_selection=trace_best_sample_energy_match
QAP,scr12,MA-QAOA,QAOA-family,ibm_fez,127688,not_available_in_source_artifact,false,not_available,not_available,not_applicable,2.4399138861e-167,infeasible_lane,QAP,diamond,QAP,research_benchmark/research_benchmark/results_hardware/qap/qap_ma_qaoa/scr12_dat/result.json; metadata_selection=trace_best_sample_energy_match
QAP,tai10a,MA-QAOA,QAOA-family,ibm_torino,80095,not_available_in_source_artifact,false,not_available,not_available,not_applicable,3.08109416892e-105,infeasible_lane,QAP,diamond,QAP,research_benchmark/research_benchmark/results_hardware/qap/qap_ma_qaoa/tai10a_dat/result.json; metadata_selection=trace_best_sample_energy_match
QAP,tai10b,MA-QAOA,QAOA-family,ibm_fez,78718,not_available_in_source_artifact,false,not_available,not_available,not_applicable,1.92962082235e-103,infeasible_lane,QAP,diamond,QAP,research_benchmark/research_benchmark/results_hardware/qap/qap_ma_qaoa/tai10b_dat/result.json; metadata_selection=trace_best_sample_energy_match
QAP,tai12a,QAOA,QAOA-family,ibm_fez,170894,not_available_in_source_artifact,false,not_available,not_available,not_applicable,1.02419938824e-223,infeasible_lane,QAP,upward_triangle,QAP,research_benchmark/research_benchmark/results_hardware/qap/qap_ma_qaoa/tai12a_dat/result.json; metadata_selection=trace_best_sample_energy_match
QAP,tai12b,MA-QAOA,QAOA-family,ibm_fez,167992,not_available_in_source_artifact,false,not_available,not_available,not_applicable,6.2666449809e-220,infeasible_lane,QAP,diamond,QAP,research_benchmark/research_benchmark/results_hardware/qap/qap_ma_qaoa/tai12b_dat/result.json; metadata_selection=trace_best_sample_energy_match
QAP,chr12a,PCE,PCE,ibm_torino,440,not_available_in_source_artifact,false,not_available,not_available,not_applicable,0.266605839219,infeasible_lane,QAP,pentagon,QAP,research_benchmark/research_benchmark/results_hardware/qap/qap_pce/chr12a_dat/result.json; metadata_selection=trace_best_sample_energy_match
QAP,chr12b,PCE,PCE,ibm_fez,440,not_available_in_source_artifact,false,not_available,not_available,not_applicable,0.266605839219,infeasible_lane,QAP,pentagon,QAP,research_benchmark/research_benchmark/results_hardware/qap/qap_pce/chr12b_dat/result.json; metadata_selection=trace_best_sample_energy_match
QAP,chr12c,PCE,PCE,ibm_fez,440,not_available_in_source_artifact,false,not_available,not_available,not_applicable,0.266605839219,infeasible_lane,QAP,pentagon,QAP,research_benchmark/research_benchmark/results_hardware/qap/qap_pce/chr12c_dat/result.json; metadata_selection=trace_best_sample_energy_match
QAP,had12,PCE,PCE,ibm_fez,20,not_available_in_source_artifact,false,not_available,not_available,not_applicable,0.941679608706,infeasible_lane,QAP,pentagon,QAP,research_benchmark/research_benchmark/results_hardware/qap/qap_pce/had12_dat/result.json; metadata_selection=trace_best_sample_energy_match
QAP,nug12,PCE,PCE,ibm_fez,20,not_available_in_source_artifact,false,not_available,not_available,not_applicable,0.941679608706,infeasible_lane,QAP,pentagon,QAP,research_benchmark/research_benchmark/results_hardware/qap/qap_pce/nug12_dat/result.json; metadata_selection=trace_best_sample_energy_match
QAP,rou12,PCE,PCE,aer_simulator_mps,20,not_available_in_source_artifact,false,not_available,not_available,not_applicable,0.941679608706,infeasible_lane,QAP,pentagon,QAP,research_benchmark/research_benchmark/results_hardware/qap/qap_pce/rou12_dat/result.json; metadata_selection=trace_best_sample_energy_match
QAP,chr12a,QAOA,QAOA-family,ibm_fez,84111,not_available_in_source_artifact,false,not_available,not_available,not_applicable,1.77198789873e-110,infeasible_lane,QAP,upward_triangle,QAP,research_benchmark/research_benchmark/results_hardware/qap/qap_qaoa/chr12a_dat/result.json; metadata_selection=trace_best_sample_energy_match
QAP,chr12b,QAOA,QAOA-family,ibm_fez,84111,not_available_in_source_artifact,false,not_available,not_available,not_applicable,1.77198789873e-110,infeasible_lane,QAP,upward_triangle,QAP,research_benchmark/research_benchmark/results_hardware/qap/qap_qaoa/chr12b_dat/result.json; metadata_selection=trace_best_sample_energy_match
QAP,chr12c,QAOA,QAOA-family,ibm_fez,84111,not_available_in_source_artifact,false,not_available,not_available,not_applicable,1.77198789873e-110,infeasible_lane,QAP,upward_triangle,QAP,research_benchmark/research_benchmark/results_hardware/qap/qap_qaoa/chr12c_dat/result.json; metadata_selection=trace_best_sample_energy_match
QAP,had12,QAOA,QAOA-family,ibm_fez,84111,not_available_in_source_artifact,false,not_available,not_available,not_applicable,1.77198789873e-110,infeasible_lane,QAP,upward_triangle,QAP,research_benchmark/research_benchmark/results_hardware/qap/qap_qaoa/had12_dat/result.json; metadata_selection=trace_best_sample_energy_match
QAP,nug12,QAOA,QAOA-family,ibm_marrakesh,158163,not_available_in_source_artifact,false,not_available,not_available,not_applicable,4.19106162206e-207,infeasible_lane,QAP,upward_triangle,QAP,research_benchmark/research_benchmark/results_hardware/qap/qap_qaoa/nug12_dat/result.json; metadata_selection=trace_best_sample_energy_match
QAP,rou12,QAOA,QAOA-family,ibm_marrakesh,158163,not_available_in_source_artifact,false,not_available,not_available,not_applicable,4.19106162206e-207,infeasible_lane,QAP,upward_triangle,QAP,research_benchmark/research_benchmark/results_hardware/qap/qap_qaoa/rou12_dat/result.json; metadata_selection=trace_best_sample_energy_match
QAP,scr12,QAOA,QAOA-family,ibm_marrakesh,158163,not_available_in_source_artifact,false,not_available,not_available,not_applicable,4.19106162206e-207,infeasible_lane,QAP,upward_triangle,QAP,research_benchmark/research_benchmark/results_hardware/qap/qap_qaoa/scr12_dat/result.json; metadata_selection=trace_best_sample_energy_match
QAP,tai10a,QAOA,QAOA-family,ibm_marrakesh,79041,not_available_in_source_artifact,false,not_available,not_available,not_applicable,7.31152739536e-104,infeasible_lane,QAP,upward_triangle,QAP,research_benchmark/research_benchmark/results_hardware/qap/qap_qaoa/tai10a_dat/result.json; metadata_selection=trace_best_sample_energy_match
QAP,tai10b,QAOA,QAOA-family,ibm_marrakesh,79041,not_available_in_source_artifact,false,not_available,not_available,not_applicable,7.31152739536e-104,infeasible_lane,QAP,upward_triangle,QAP,research_benchmark/research_benchmark/results_hardware/qap/qap_qaoa/tai10b_dat/result.json; metadata_selection=trace_best_sample_energy_match
QAP,tai12a,QAOA,QAOA-family,ibm_marrakesh,158163,not_available_in_source_artifact,false,not_available,not_available,not_applicable,4.19106162206e-207,infeasible_lane,QAP,upward_triangle,QAP,research_benchmark/research_benchmark/results_hardware/qap/qap_qaoa/tai12a_dat/result.json; metadata_selection=trace_best_sample_energy_match
QAP,tai12b,QAOA,QAOA-family,ibm_marrakesh,158163,not_available_in_source_artifact,false,not_available,not_available,not_applicable,4.19106162206e-207,infeasible_lane,QAP,upward_triangle,QAP,research_benchmark/research_benchmark/results_hardware/qap/qap_qaoa/tai12b_dat/result.json; metadata_selection=trace_best_sample_energy_match
QAP,chr12a,QRAO,QRAO,ibm_fez,165,not_available_in_source_artifact,false,not_available,not_available,not_applicable,0.609117562306,infeasible_lane,QAP,X,QAP,research_benchmark/research_benchmark/results_hardware/qap/qap_qrao/chr12a_dat/result.json; metadata_selection=trace_last_metadata_fallback
QAP,chr12b,QRAO,QRAO,ibm_fez,183,not_available_in_source_artifact,false,not_available,not_available,not_applicable,0.577050698462,infeasible_lane,QAP,X,QAP,research_benchmark/research_benchmark/results_hardware/qap/qap_qrao/chr12b_dat/result.json; metadata_selection=trace_last_metadata_fallback
QAP,chr12c,QRAO,QRAO,ibm_fez,159,not_available_in_source_artifact,false,not_available,not_available,not_applicable,0.620197728887,infeasible_lane,QAP,X,QAP,research_benchmark/research_benchmark/results_hardware/qap/qap_qrao/chr12c_dat/result.json; metadata_selection=trace_last_metadata_fallback
QAP,had12,QRAO,QRAO,ibm_fez,1047,not_available_in_source_artifact,false,not_available,not_available,not_applicable,0.043035886385,infeasible_lane,QAP,X,QAP,research_benchmark/research_benchmark/results_hardware/qap/qap_qrao/had12_dat/result.json; metadata_selection=trace_last_metadata_fallback
QAP,nug12,QRAO,QRAO,ibm_fez,186,not_available_in_source_artifact,false,not_available,not_available,not_applicable,0.571872806965,infeasible_lane,QAP,X,QAP,research_benchmark/research_benchmark/results_hardware/qap/qap_qrao/nug12_dat/result.json; metadata_selection=trace_last_metadata_fallback
QAP,rou12,QRAO,QRAO,ibm_torino,1361,not_available_in_source_artifact,false,not_available,not_available,not_applicable,0.0167536894947,infeasible_lane,QAP,X,QAP,research_benchmark/research_benchmark/results_hardware/qap/qap_qrao/rou12_dat/result.json; metadata_selection=trace_last_metadata_fallback
QAP,scr12,QRAO,QRAO,ibm_fez,177,not_available_in_source_artifact,false,not_available,not_available,not_applicable,0.587547552042,infeasible_lane,QAP,X,QAP,research_benchmark/research_benchmark/results_hardware/qap/qap_qrao/scr12_dat/result.json; metadata_selection=trace_last_metadata_fallback
QAP,chr12a,VQE,VQE-family,ibm_fez,1323,not_available_in_source_artifact,false,not_available,not_available,not_applicable,0.018779950634,infeasible_lane,QAP,circle,QAP,research_benchmark/research_benchmark/results_hardware/qap/qap_vqe/chr12a_dat/result.json; metadata_selection=trace_best_sample_energy_match
QAP,chr12b,VQE,VQE-family,ibm_fez,1323,not_available_in_source_artifact,false,not_available,not_available,not_applicable,0.018779950634,infeasible_lane,QAP,circle,QAP,research_benchmark/research_benchmark/results_hardware/qap/qap_vqe/chr12b_dat/result.json; metadata_selection=trace_best_sample_energy_match
QAP,chr12c,VQE,VQE-family,ibm_fez,1218,not_available_in_source_artifact,false,not_available,not_available,not_applicable,0.0257455885055,infeasible_lane,QAP,circle,QAP,research_benchmark/research_benchmark/results_hardware/qap/qap_vqe/chr12c_dat/result.json; metadata_selection=trace_best_sample_energy_match
QAP,had12,VQE,VQE-family,ibm_fez,1218,not_available_in_source_artifact,false,not_available,not_available,not_applicable,0.0257455885055,infeasible_lane,QAP,circle,QAP,research_benchmark/research_benchmark/results_hardware/qap/qap_vqe/had12_dat/result.json; metadata_selection=trace_best_sample_energy_match
QAP,nug12,VQE,VQE-family,ibm_fez,1218,not_available_in_source_artifact,false,not_available,not_available,not_applicable,0.0257455885055,infeasible_lane,QAP,circle,QAP,research_benchmark/research_benchmark/results_hardware/qap/qap_vqe/nug12_dat/result.json; metadata_selection=trace_best_sample_energy_match
QAP,rou12,VQE,VQE-family,ibm_fez,1218,not_available_in_source_artifact,false,not_available,not_available,not_applicable,0.0257455885055,infeasible_lane,QAP,circle,QAP,research_benchmark/research_benchmark/results_hardware/qap/qap_vqe/rou12_dat/result.json; metadata_selection=trace_best_sample_energy_match
QAP,scr12,VQE,VQE-family,ibm_fez,1218,not_available_in_source_artifact,false,not_available,not_available,not_applicable,0.0257455885055,infeasible_lane,QAP,circle,QAP,research_benchmark/research_benchmark/results_hardware/qap/qap_vqe/scr12_dat/result.json; metadata_selection=trace_best_sample_energy_match
QAP,tai10a,VQE,VQE-family,ibm_torino,300,not_available_in_source_artifact,false,not_available,not_available,not_applicable,0.406020062292,infeasible_lane,QAP,circle,QAP,research_benchmark/research_benchmark/results_hardware/qap/qap_vqe/tai10a_dat/result.json; metadata_selection=trace_best_sample_energy_match
QAP,tai10b,VQE,VQE-family,ibm_torino,300,not_available_in_source_artifact,false,not_available,not_available,not_applicable,0.406020062292,infeasible_lane,QAP,circle,QAP,research_benchmark/research_benchmark/results_hardware/qap/qap_vqe/tai10b_dat/result.json; metadata_selection=trace_best_sample_energy_match
QAP,tai12a,VQE,VQE-family,ibm_fez,1218,not_available_in_source_artifact,false,not_available,not_available,not_applicable,0.0257455885055,infeasible_lane,QAP,circle,QAP,research_benchmark/research_benchmark/results_hardware/qap/qap_vqe/tai12a_dat/result.json; metadata_selection=trace_best_sample_energy_match
QAP,tai12b,VQE,VQE-family,ibm_fez,1134,not_available_in_source_artifact,false,not_available,not_available,not_applicable,0.0331367205604,infeasible_lane,QAP,circle,QAP,research_benchmark/research_benchmark/results_hardware/qap/qap_vqe/tai12b_dat/result.json; metadata_selection=trace_best_sample_energy_match
QAP,chr12a,WS-QAOA,QAOA-family,ibm_marrakesh,82789,not_available_in_source_artifact,false,not_available,not_available,not_applicable,9.40722353038e-109,infeasible_lane,QAP,downward_triangle,QAP,research_benchmark/research_benchmark/results_hardware/qap/qap_ws_qaoa/chr12a_dat/result.json; metadata_selection=trace_best_sample_energy_match
QAP,chr12b,WS-QAOA,QAOA-family,ibm_marrakesh,82789,not_available_in_source_artifact,false,not_available,not_available,not_applicable,9.40722353038e-109,infeasible_lane,QAP,downward_triangle,QAP,research_benchmark/research_benchmark/results_hardware/qap/qap_ws_qaoa/chr12b_dat/result.json; metadata_selection=trace_best_sample_energy_match
QAP,chr12c,WS-QAOA,QAOA-family,ibm_marrakesh,82789,not_available_in_source_artifact,false,not_available,not_available,not_applicable,9.40722353038e-109,infeasible_lane,QAP,downward_triangle,QAP,research_benchmark/research_benchmark/results_hardware/qap/qap_ws_qaoa/chr12c_dat/result.json; metadata_selection=trace_best_sample_energy_match
QAP,had12,WS-QAOA,QAOA-family,ibm_marrakesh,82789,not_available_in_source_artifact,false,not_available,not_available,not_applicable,9.40722353038e-109,infeasible_lane,QAP,downward_triangle,QAP,research_benchmark/research_benchmark/results_hardware/qap/qap_ws_qaoa/had12_dat/result.json; metadata_selection=trace_best_sample_energy_match
QAP,nug12,WS-QAOA,QAOA-family,ibm_marrakesh,159153,not_available_in_source_artifact,false,not_available,not_available,not_applicable,2.14057660677e-208,infeasible_lane,QAP,downward_triangle,QAP,research_benchmark/research_benchmark/results_hardware/qap/qap_ws_qaoa/nug12_dat/result.json; metadata_selection=trace_best_sample_energy_match
QAP,rou12,WS-QAOA,QAOA-family,ibm_marrakesh,159153,not_available_in_source_artifact,false,not_available,not_available,not_applicable,2.14057660677e-208,infeasible_lane,QAP,downward_triangle,QAP,research_benchmark/research_benchmark/results_hardware/qap/qap_ws_qaoa/rou12_dat/result.json; metadata_selection=trace_best_sample_energy_match
QAP,scr12,WS-QAOA,QAOA-family,ibm_marrakesh,159153,not_available_in_source_artifact,false,not_available,not_available,not_applicable,2.14057660677e-208,infeasible_lane,QAP,downward_triangle,QAP,research_benchmark/research_benchmark/results_hardware/qap/qap_ws_qaoa/scr12_dat/result.json; metadata_selection=trace_best_sample_energy_match
QAP,tai10a,WS-QAOA,QAOA-family,ibm_marrakesh,77609,not_available_in_source_artifact,false,not_available,not_available,not_applicable,5.40183617959e-102,infeasible_lane,QAP,downward_triangle,QAP,research_benchmark/research_benchmark/results_hardware/qap/qap_ws_qaoa/tai10a_dat/result.json; metadata_selection=trace_best_sample_energy_match
QAP,tai10b,WS-QAOA,QAOA-family,ibm_marrakesh,77609,not_available_in_source_artifact,false,not_available,not_available,not_applicable,5.40183617959e-102,infeasible_lane,QAP,downward_triangle,QAP,research_benchmark/research_benchmark/results_hardware/qap/qap_ws_qaoa/tai10b_dat/result.json; metadata_selection=trace_best_sample_energy_match
