case_id,problem,instance,method,initialization_seed,budget_multiplier,objective_evaluation_index,optimizer_iteration_index,objective_value,best_objective_so_far,cumulative_runtime_seconds
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,59,59,188963314.441,174713572.125,58.21863007545471
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,60,60,182595828.645,174713572.125,59.17987084388733
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,61,61,191002792.956,174713572.125,60.15287685394287
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,62,62,194322304.515,174713572.125,61.13574290275574
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,63,63,179349950.201,174713572.125,62.10421967506409
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,64,64,181351972.215,174713572.125,63.087209701538086
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,65,65,178431610.798,174713572.125,64.07357263565063
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,66,66,184556446.272,174713572.125,65.04900455474854
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,67,67,181814447.299,174713572.125,66.029536485672
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,68,68,190760852.294,174713572.125,66.99761366844177
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,69,69,184313135.32,174713572.125,67.98035788536072
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,70,70,179815833.194,174713572.125,68.94499516487122
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,71,71,182681071.116,174713572.125,69.92314624786377
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,72,72,187569887.717,174713572.125,70.92128229141235
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,73,73,186945294.974,174713572.125,71.89568042755127
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,74,74,178153762.534,174713572.125,72.89349246025085
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,75,75,176458695.017,174713572.125,73.88579154014587
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,76,76,182332717.028,174713572.125,74.85497045516968
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,77,77,189399447.5,174713572.125,75.88255715370178
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,78,78,179182549.493,174713572.125,76.85021615028381
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,79,79,182243247.246,174713572.125,77.81765723228455
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,80,80,189765012.87,174713572.125,78.8117024898529
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,81,81,190842683.411,174713572.125,79.77749037742615
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,82,82,188127115.373,174713572.125,80.77436327934265
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,83,83,186653450.925,174713572.125,81.74820303916931
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,84,84,177260993.952,174713572.125,82.71648502349854
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,85,85,177033091.428,174713572.125,83.68298506736755
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,86,86,183685018.061,174713572.125,84.6428451538086
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,87,87,188165355.029,174713572.125,85.61160111427307
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,88,88,185706541.654,174713572.125,86.57979822158813
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,89,89,186731810.543,174713572.125,87.57727909088135
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,90,90,185556157.764,174713572.125,88.55660343170166
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,91,91,184424788.919,174713572.125,89.65726137161255
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,92,92,194256817.749,174713572.125,90.62824153900146
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,93,93,183314245.009,174713572.125,91.60004162788391
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,94,94,191037986.969,174713572.125,92.58424258232117
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,95,95,181437265.489,174713572.125,93.55436038970947
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,96,96,187427640.206,174713572.125,94.51863431930542
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,97,97,182397525.744,174713572.125,95.49469447135925
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,98,98,183946778.855,174713572.125,96.47397828102112
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,99,99,190525115.316,174713572.125,97.44995832443237
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,100,100,181227219.538,174713572.125,98.42103505134583
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,101,101,192733033.961,174713572.125,99.39221978187561
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,102,102,192229756.971,174713572.125,100.38240599632263
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,103,103,179357715.582,174713572.125,101.37743806838989
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,104,104,187292481.943,174713572.125,102.36018705368042
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,105,105,189028689.687,174713572.125,103.34362196922302
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,106,106,185299878.087,174713572.125,104.32075595855713
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,107,107,189422995.877,174713572.125,105.28989696502686
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,108,108,177344957.21,174713572.125,106.25565314292908
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,109,109,191891033.496,174713572.125,107.23335814476013
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,110,110,181602187.274,174713572.125,108.28758192062378
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,111,111,181248806.15,174713572.125,109.25026988983154
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,112,112,182810697.622,174713572.125,110.24731373786926
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,113,113,185527905.074,174713572.125,111.22489953041077
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,114,114,182539786.465,174713572.125,112.20397877693176
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,115,115,188359627.545,174713572.125,113.17991375923157
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,116,116,179442810.123,174713572.125,114.16981267929077
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,117,117,202043550.773,174713572.125,115.13733458518982
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,118,118,176580648.806,174713572.125,116.10696768760681
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,119,119,184699130.912,174713572.125,117.06610774993896
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,120,120,177895820.572,174713572.125,118.03081393241882
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,121,121,178333105.697,174713572.125,118.99991202354431
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,122,122,177878430.686,174713572.125,119.96945595741272
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,123,123,187347142.76,174713572.125,120.93791007995605
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,124,124,196655282.278,174713572.125,121.91212582588196
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,125,125,192473280.922,174713572.125,122.90398788452148
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,126,126,185068961.092,174713572.125,123.88877201080322
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,127,127,179115368.284,174713572.125,124.8536868095398
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,128,128,176207647.782,174713572.125,125.82641863822937
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,129,129,192604121.628,174713572.125,126.80277800559998
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,130,130,187589563.226,174713572.125,127.85635590553284
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,131,131,191298099.246,174713572.125,128.82381200790405
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,132,132,184020997.636,174713572.125,129.79277777671814
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,133,133,195281764.939,174713572.125,130.76073360443115
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,134,134,191960146.629,174713572.125,131.7279167175293
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,135,135,201339280.925,174713572.125,132.70025753974915
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,136,136,185731249.612,174713572.125,133.67420649528503
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,137,137,188896941.888,174713572.125,134.6424822807312
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,138,138,185437723.169,174713572.125,135.61270117759705
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,139,139,179892967.422,174713572.125,136.6186020374298
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,140,140,183408121.76,174713572.125,137.59146881103516
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,141,141,181583563.053,174713572.125,138.5746750831604
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,142,142,195420421.27,174713572.125,139.54388308525085
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,143,143,187364342.35,174713572.125,140.51822996139526
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,144,144,182529575.341,174713572.125,141.48857402801514
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,145,145,183561257.15,174713572.125,142.4512960910797
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,146,146,196738933.308,174713572.125,143.4277081489563
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,147,147,181113804.706,174713572.125,144.39957427978516
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,148,148,174920921.654,174713572.125,145.41934847831726
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,149,149,178272555.366,174713572.125,146.50545024871826
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,150,150,180087559.704,174713572.125,147.46695518493652
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,151,151,183833489.853,174713572.125,148.43817520141602
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,152,152,189273807.091,174713572.125,149.41529631614685
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,153,153,182139426.808,174713572.125,150.40705132484436
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,154,154,186323721.656,174713572.125,151.376647233963
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,155,155,176370405.743,174713572.125,152.34889912605286
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,156,156,176764451.75,174713572.125,153.32324504852295
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,157,157,190683570.562,174713572.125,154.2850639820099
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,158,158,186251557.544,174713572.125,155.2776539325714
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,159,159,184721698.764,174713572.125,156.25039267539978
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,160,160,195041867.825,174713572.125,157.22279238700867
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,161,161,186011359.183,174713572.125,158.19490838050842
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,162,162,184780208.084,174713572.125,159.16189646720886
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,163,163,189488600.853,174713572.125,160.19764065742493
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,164,164,179438824.681,174713572.125,161.24958992004395
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,165,165,182393651.254,174713572.125,162.29108786582947
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,166,166,184776874.672,174713572.125,163.26035284996033
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,167,167,202237715.308,174713572.125,164.239599943161
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,168,168,175031575.727,174713572.125,165.29111099243164
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,169,169,180376556.684,174713572.125,166.30103182792664
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,170,170,190352753.33,174713572.125,167.2718095779419
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,171,171,188345033.993,174713572.125,168.2460765838623
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,172,172,197638784.736,174713572.125,169.21800875663757
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,173,173,179792686.42,174713572.125,170.18334698677063
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,174,174,183061490.792,174713572.125,171.16601490974426
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,175,175,180184346.757,174713572.125,172.14235973358154
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,176,176,185457735.878,174713572.125,173.14435577392578
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,177,177,194309521.523,174713572.125,174.11772871017456
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,178,178,182516761.846,174713572.125,175.09288692474365
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,179,179,178237508.292,174713572.125,176.0715470314026
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,180,180,184196093.698,174713572.125,177.03996586799622
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,181,181,188997823.977,174713572.125,178.02239894866943
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,182,182,183686276.471,174713572.125,178.9940149784088
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,183,183,192108731.82,174713572.125,179.96514201164246
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,184,184,204153999.856,174713572.125,180.94206500053406
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,185,185,186355541.422,174713572.125,181.91183614730835
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,186,186,193145106.611,174713572.125,182.88653206825256
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,187,187,188715941.562,174713572.125,183.9163932800293
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,188,188,184624210.116,174713572.125,185.02263736724854
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,189,189,185079965.35,174713572.125,186.0069763660431
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,190,190,194154509.27,174713572.125,186.98737835884094
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,191,191,185585527.203,174713572.125,187.96005630493164
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,192,192,183972065.977,174713572.125,188.93792748451233
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,193,193,190207581.446,174713572.125,189.91190552711487
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,194,194,184880293.842,174713572.125,190.88088154792786
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,195,195,179379047.313,174713572.125,191.85211563110352
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,196,196,190070922.766,174713572.125,192.83833861351013
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,197,197,176881306.507,174713572.125,193.82044053077698
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,198,198,186370975.929,174713572.125,194.92088270187378
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,199,199,182036578.596,174713572.125,195.89234066009521
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,200,200,190304159.883,174713572.125,196.9384536743164
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,1,1,529.459,529.459,0.09531593322753906
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,2,2,532.802,529.459,0.18708086013793945
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,3,3,546.076,529.459,0.28371667861938477
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,4,4,534.417,529.459,0.37191176414489746
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,5,5,540.586,529.459,0.42801785469055176
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,6,6,526.545,526.545,0.4842989444732666
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,7,7,544.816,526.545,0.5403387546539307
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,8,8,516.244,516.244,0.635197639465332
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,9,9,530.834,516.244,0.766404390335083
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,10,10,685.624,516.244,0.8782975673675537
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,11,11,477.337,477.337,0.9738516807556152
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,12,12,700.965,477.337,1.0703606605529785
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,13,13,456.219,456.219,1.1659295558929443
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,14,14,569.713,456.219,1.2614107131958008
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,15,15,504.724,456.219,1.3583614826202393
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,16,16,557.545,456.219,1.4540393352508545
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,17,17,548.442,456.219,1.5496423244476318
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,18,18,254.505,254.505,1.6444153785705566
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,19,19,702.526,254.505,1.741377353668213
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,20,20,239.621,239.621,1.8368103504180908
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,21,21,510.751,239.621,1.9338393211364746
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,22,22,220.81,220.81,2.031853199005127
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,23,23,253.059,220.81,2.1293530464172363
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,24,24,292.107,220.81,2.2246830463409424
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,25,25,889.318,220.81,2.3253719806671143
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,26,26,615.277,220.81,2.4398531913757324
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,27,27,262.894,220.81,2.562687397003174
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,28,28,435.513,220.81,2.658639669418335
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,29,29,824.071,220.81,2.7538466453552246
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,30,30,846.361,220.81,2.847837448120117
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,31,31,226.138,220.81,2.9455134868621826
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,32,32,404.656,220.81,3.0414814949035645
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,33,33,207.507,207.507,3.1369054317474365
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,34,34,227.319,207.507,3.2319085597991943
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,35,35,234.429,207.507,3.327117443084717
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,36,36,210.893,207.507,3.423102617263794
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,37,37,227.451,207.507,3.5176799297332764
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,38,38,201.685,201.685,3.6128740310668945
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,39,39,194.544,194.544,3.7085649967193604
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,40,40,252.813,194.544,3.803222179412842
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,41,41,215.541,194.544,3.8986101150512695
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,42,42,209.888,194.544,4.022798299789429
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,43,43,200.042,194.544,4.1183483600616455
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,44,44,211.516,194.544,4.213694095611572
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,45,45,198.743,194.544,4.307444095611572
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,46,46,212.347,194.544,4.402346849441528
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,47,47,193.009,193.009,4.497434854507446
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,48,48,191.831,191.831,4.5924177169799805
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,49,49,199.325,191.831,4.686426877975464
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,50,50,179.743,179.743,4.781682968139648
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,51,51,193.765,179.743,4.876296043395996
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,52,52,178.459,178.459,4.9701008796691895
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,53,53,197.365,178.459,5.0654919147491455
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,54,54,188.884,178.459,5.1625049114227295
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,55,55,187.808,178.459,5.256916761398315
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,56,56,193.884,178.459,5.352238655090332
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,57,57,194.609,178.459,5.469704866409302
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,58,58,186.271,178.459,5.566303730010986
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,59,59,196.117,178.459,5.663346529006958
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,60,60,191.311,178.459,5.757497787475586
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,61,61,189.797,178.459,5.8514018058776855
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,62,62,185.47,178.459,5.947574853897095
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,63,63,191.909,178.459,6.042329788208008
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,64,64,187.967,178.459,6.138609886169434
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,65,65,197.706,178.459,6.234544992446899
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,66,66,181.275,178.459,6.350003004074097
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,67,67,180.024,178.459,6.444269180297852
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,68,68,180.688,178.459,6.539423227310181
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,69,69,191.547,178.459,6.635507106781006
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,1103,1,70,70,191.226,178.459,6.730250358581543
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,4409,1,1,1,554.549,554.549,0.10907196998596191
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,4409,1,2,2,552.283,552.283,0.19929099082946777
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,4409,1,3,3,565.631,552.283,0.29658007621765137
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,4409,1,4,4,548.517,548.517,0.3876206874847412
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,4409,1,5,5,601.821,548.517,0.48105573654174805
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,4409,1,6,6,545.927,545.927,0.571983814239502
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,4409,1,7,7,581.13,545.927,0.6630949974060059
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,4409,1,8,8,528.696,528.696,0.7661709785461426
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,4409,1,9,9,465.946,465.946,0.889517068862915
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,4409,1,10,10,871.27,465.946,0.99888014793396
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,4409,1,11,11,444.049,444.049,1.0947301387786865
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,4409,1,12,12,615.069,444.049,1.191863775253296
R2_mis_1tc32_ws_qaoa,mis,1tc.32.txt,ws_qaoa,4409,1,13,13,426.94,426.94,1.291179895401001
